"","Ensembl.Gene.ID","GeneSymbol","Initially.Assigned.Module.Color","consensus.kMEblack","consensus.kMEblue","consensus.kMEbrown","consensus.kMEcyan","consensus.kMEgreen","consensus.kMEgreenyellow","consensus.kMEmagenta","consensus.kMEmidnightblue","consensus.kMEpink","consensus.kMEpurple","consensus.kMEred","consensus.kMEsalmon","consensus.kMEtan","consensus.kMEturquoise","consensus.kMEyellow"
"ENSG00000127824","ENSG00000127824","TUBA4A","black",0.723058886130362,-0.681080128457052,0,-0.355458693051837,0,-0.0538418883885641,-0.472602325024093,0.0967901190334603,0.505581704237213,-0.081676237004304,0.502897359398711,-0.248175764417767,-0.215085525238538,0,-0.202468686999171
"ENSG00000127831","ENSG00000127831","VIL1","grey",-0.155412472190471,0,-0.151896336883971,0,0.0584234273838077,0,0,-0.216446284659427,0,0,-0.0960248546204918,0,0,0.115332983822062,0.106288253876392
"ENSG00000127837","ENSG00000127837","AAMP","grey",0.241528552474385,-0.107263954944216,0,-0.00769766068438002,0,-0.110535858362839,0,0.0405983425712146,0.403050318301703,-0.265686687543966,0.0752579182946663,-0.207003792350061,0.0622878629628397,-0.125503962057304,0
"ENSG00000127838","ENSG00000127838","PNKD","pink",0.475133459125689,-0.619970657630073,-0.251646911921383,-0.362724779299731,0.215862019561427,-0.0368172048071378,-0.254325374265114,0,0.627429089039132,-0.136953164554291,0.392294008485172,-0.181752640226966,0,0,0
"ENSG00000127863","ENSG00000127863","TNFRSF19","grey",-0.361680396570507,0.372934147598256,0.00364308319436589,0.400604619839968,0,0,0.17927370610914,0,-0.279337057453883,0,-0.363902766492737,0.102408195858286,0,0,0.113798783972939
"ENSG00000127870","ENSG00000127870","RNF6","grey",0.373611634709636,-0.179935527881701,0,-0.185344577091335,0,0,-0.307202631372624,0,0.138796149204569,0,0.306983476433109,-0.0190779757097937,-0.335802227411283,0,-0.184946732080785
"ENSG00000127884","ENSG00000127884","ECHS1","green",0,-0.161907310493734,-0.139089805592152,0,0.40290970079892,0,0,-0.0936020090760987,0.195307572546424,0.0178449887059783,0,0,0,0.0813106052990763,0.0803134499092145
"ENSG00000127914","ENSG00000127914","AKAP9","brown",0,0.197471031369329,0.295889893065853,0,-0.333918892500584,0,0,0.234797281056381,-0.20368652219702,0,0,0,0,0,-0.0651300290017166
"ENSG00000127920","ENSG00000127920","GNG11","salmon",-0.376328560415706,0,-0.203854964463544,0.353961271887752,0.255170565377606,0.362300628667284,0,-0.406641863693254,0,0.486993903368695,-0.264325045141948,0.539691552530074,0,0.136015823560057,0.347518274657885
"ENSG00000127946","ENSG00000127946","HIP1","blue",-0.268221703056093,0.416738256154174,0.0330756163364776,0.0621305596175232,0,0,0.337741225810608,0,-0.0897233678646539,0,-0.179775727151061,0,0.201010938963966,0.221850756733659,0
"ENSG00000127947","ENSG00000127947","PTPN12","blue",-0.434817181475882,0.569466585580843,0.0943930535886832,0.256710086728263,-0.17677330703198,0.127528630264349,0.0430519645162069,0,-0.70833720995063,0.177506315801353,-0.304421634893437,0.256329042129742,0,0,0
"ENSG00000127951","ENSG00000127951","FGL2","grey",-0.14500354383377,0.296146801486366,0,0.621025404848747,0,0.308722559641078,0.125925827355033,-0.0822193383782593,-0.181919885439873,0.189123361229251,-0.390444247744468,0.287282408369095,0,0,0.0542807613147951
"ENSG00000127952","ENSG00000127952","STYXL1","grey",-0.172771403734282,0.117301490103215,-0.12572799747475,0.249593923396671,0.150946263072753,0.0179025543123366,0.333027063574409,-0.213137977366046,0,0.0905130774866626,-0.308910424965589,0.0783477218567477,0.0970780517066085,0,0.180026104561967
"ENSG00000127955","ENSG00000127955","GNAI1","brown",0.196506583208745,0.215174640938607,0.70133235557059,-0.2931055783602,-0.351641018794391,-0.253270974806928,0,0.485828179458459,0,-0.400927796736652,0.110836953785404,-0.412218744539195,0,0,-0.443627147834163
"ENSG00000127980","ENSG00000127980","PEX1","brown",0.0389552156064088,0.140552524432192,0.636786275089558,0,-0.496366331882012,-0.0400284862734275,0,0.401071255253457,-0.0989149235051733,-0.143331133372518,0,-0.145116988743076,0,0,-0.241146503635477
"ENSG00000127989","ENSG00000127989","MTERF1","grey",0,0.053180719560273,0.032002814570638,-0.0656413999854484,-0.0546262006212955,0,0,0.0780584056179492,-0.00903213524758413,-0.0657591741434033,0.0510703433436427,-0.0209801981762505,-0.0325986982222476,-0.0593896439631996,0
"ENSG00000127990","ENSG00000127990","SGCE","grey",0,0.00598573923790396,0,0,0,0,0,0,-0.233349329379572,0.188523859973742,0,0.00483926690975678,0,0.323664396960022,0
"ENSG00000127993","ENSG00000127993","RBM48","blue",-0.312951825015028,0.158225068093094,-0.122616168131823,0.239714978667745,0.126975644980884,0.108676960968719,0.247449831414405,-0.358382983953288,-0.176751357655347,0.237797509061044,-0.297115534834862,0.263804365306779,0,0.232124935857427,0.116542166143391
"ENSG00000127995","ENSG00000127995","CASD1","grey",0.641401508352242,0,0.301578614410097,-0.348692717424948,-0.183380906332273,-0.457276657991604,-0.177883832033791,0.693624060911855,0.0345350824527192,-0.460192484857806,0.382331066222328,-0.616779519867974,0,-0.158423764047628,-0.613449492333665
"ENSG00000128016","ENSG00000128016","ZFP36","salmon",-0.332229865146449,0,-0.125177039446854,0.320540263219195,0,0.537847973525351,0,-0.331001770395684,-0.0831488686668489,0.456891190352211,-0.236305753252106,0.637196247321894,0,0.126248137989429,0.285904030684911
"ENSG00000128039","ENSG00000128039","SRD5A3","brown",0.279627783586439,-0.00130739573520583,0.40981984957714,-0.390863921606102,-0.0310891975121078,-0.312947682196478,-0.0755913635861471,0.366807667544304,0,-0.418761647229506,0.212004896450733,-0.508559361190403,0,0,-0.351631603009033
"ENSG00000128045","ENSG00000128045","RASL11B","black",0.643487077824348,-0.130854920460763,0.107922604842961,-0.414458925454484,-0.234307680445529,-0.340304893437662,-0.160361704250368,0.620080505594883,0.345843782209175,-0.581396319881677,0.495988591802476,-0.543788022546342,0,-0.474672546408446,-0.442586608616921
"ENSG00000128050","ENSG00000128050","PAICS","grey",0,0.180558162979604,0.225912737743091,0,-0.123048263807091,0,0,0.190223969307258,-0.134126281302684,0,0,0,0,-0.0156956877066701,0
"ENSG00000128052","ENSG00000128052","KDR","grey",-0.281014373676018,0.0523819111118978,0,0.198371682424035,0,0.150074555240645,0.013156714034706,-0.0837074507033849,0,0.163387898499146,-0.096677383720548,0.273709752607502,0,0,0.184347583340044
"ENSG00000128059","ENSG00000128059","PPAT","grey",0,0.0280454663410269,0.236777956667749,0,-0.267017401028098,0.0291916487036288,-0.105345078359926,0.243715655561591,-0.0249545431431959,0,0.0673238385835199,0,-0.136338980142445,0,-0.141977713543856
"ENSG00000128159","ENSG00000128159","TUBGCP6","magenta",-0.184025869227945,0.0495483613602347,-0.0582280200860007,0.0487036811277486,0.0122702883212519,-0.0652402642388981,0.377082850743788,-0.232652255959698,0,0,-0.217387024948004,0,0.159777956820197,0,0.0161347533422389
"ENSG00000128203","ENSG00000128203","ASPHD2","grey",0.596582946324745,-0.0269263256925221,0,-0.252053484908337,0,-0.397549445342416,0,0.380876660498718,0.242645112448544,-0.506239113041073,0.357748336371242,-0.536308887359009,0,-0.349722109967327,-0.539233716227214
"ENSG00000128228","ENSG00000128228","SDF2L1","grey",-0.251385249057272,0,-0.272714264308168,0.218826137377973,0.161443799642715,0.179009702068176,0.146639138954946,-0.360028578086162,-0.0889929978466588,0.192795491926396,-0.256494017778325,0.277717833055206,0,0.0308905076632953,0.2133373556349
"ENSG00000128242","ENSG00000128242","GAL3ST1","turquoise",-0.0206894659008578,0,0,-0.0368357034273338,0.117163497327476,0,0,-0.191540862418803,0,0,0,0,0,0.695011869649281,0.0886190385131128
"ENSG00000128245","ENSG00000128245","YWHAH","black",0.752778044913595,-0.567906188472934,0,-0.580473543090024,0,-0.160495208511983,-0.547746136618785,0.255513702527645,0.343173721565267,-0.205029399137349,0.722605950682839,-0.352813027224462,-0.287689688081441,0,-0.392592091803175
"ENSG00000128254","ENSG00000128254","C22orf24","grey",0.369304577624517,-0.268847039260509,0,-0.541119590717758,0,-0.129558905121561,-0.386173920415154,0.273630863672431,0.111580848236676,-0.246702682278756,0.550107024372739,-0.288348471783865,-0.0804684012067587,0,-0.178248953733277
"ENSG00000128266","ENSG00000128266","GNAZ","grey",0.309452093506594,0,0.0763439984722479,-0.474847372977671,-0.0245272303594483,-0.394002087668451,0,0.325663174133599,0.045989624816663,-0.468114233996281,0.39494438367576,-0.489177580156561,0,-0.0862919138459586,-0.428967132239796
"ENSG00000128268","ENSG00000128268","MGAT3","grey",0.0896708456613858,0,0,0,0,-0.100927673105862,0,0,0.257737251895612,0,0,-0.0820293341619556,0.0167796558534484,0,-0.145457608259417
"ENSG00000128271","ENSG00000128271","ADORA2A","magenta",-0.151599800970861,0.240362533534531,0,0.2711042900973,0,0,0.441728209204486,-0.0862587742715687,-0.0676984365681412,0,-0.239031015672901,0.118138189342677,0.252965477983657,0,0.0638604887053586
"ENSG00000128274","ENSG00000128274","A4GALT","salmon",-0.464993506314287,0.148073180046718,-0.104470481230325,0.451511133021169,0,0.475910095864892,0.137019076754373,-0.358248526882055,-0.104364152808892,0.386033733970106,-0.432307774497435,0.59827041185142,0,0.108381160708778,0.512615566767673
"ENSG00000128276","ENSG00000128276","RFPL3","grey",0,-0.0130946623399797,-0.0247938980365638,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000128283","ENSG00000128283","CDC42EP1","turquoise",-0.0944145072454525,0,0,0,0.20188880193569,0,0.168766726524761,-0.228964403780053,0,0,-0.139051354805864,0,0.237244004040545,0.12150606244714,0.0389453043236658
"ENSG00000128284","ENSG00000128284","APOL3","salmon",-0.545533614594992,0,0,0.246015623010515,0,0.496373043329796,0,-0.331277329463469,-0.378131664049398,0.540486987067374,-0.304550836804938,0.633193248324379,-0.160737245925261,0.22276856551122,0.350573555023926
"ENSG00000128285","ENSG00000128285","MCHR1","grey",0.43894292171288,-0.728561067076064,-0.119744752298123,-0.590642539639354,0.000503472589344051,0,-0.523366685729731,0,0.494058570296045,-0.0892098361148733,0.632505990083152,-0.160888500308455,-0.0407206924082241,0,0
"ENSG00000128294","ENSG00000128294","TPST2","green",0,0,-0.283172002771934,0,0.263141547714121,0.237910377246139,0,-0.151856223151017,0,0.296726341027505,0,0.268829087601474,0,0,0.131224258003971
"ENSG00000128298","ENSG00000128298","BAIAP2L2","grey",0,-0.541089373612369,-0.424267260867958,-0.21638290992882,0.377336595534408,0,-0.14955904408267,0,0.214933676006284,0,0.212962941933071,0,0,0,0
"ENSG00000128309","ENSG00000128309","MPST","magenta",-0.253860831483529,0.421049519460942,0,0.268123085950671,0.035502402017326,0,0.521883200645274,-0.0816568552157992,-0.00747889611618438,0,-0.408793382322617,0,0.44348916986315,0.156350525550437,0.0288569637339388
"ENSG00000128311","ENSG00000128311","TST","turquoise",-0.249952272449347,0,0,0.322463373713224,0.0954557637237565,0.0962773406551176,0,-0.334662021660942,-0.213038134276444,0.467916207847784,-0.318017016196634,0.26806771980496,0,0.428690303432123,0.209625213020758
"ENSG00000128335","ENSG00000128335","APOL2","grey",0.414940634131868,-0.296825169586843,0,-0.135768186110334,0,0,-0.177162308722977,0.0715316398157364,0.208399290836788,-0.0798205932510977,0.177599050323813,-0.0800755457222041,-0.0908465850936321,0,-0.144368090851816
"ENSG00000128340","ENSG00000128340","RAC2","greenyellow",-0.334362928134237,0,-0.0536089820829412,0.120145791503233,0,0.791058661903765,0,-0.228655392861551,-0.134450379611902,0.371803134558739,-0.0510090360838265,0.669938981850729,-0.0319834205709894,0.0692796047975792,0.218336576758476
"ENSG00000128394","ENSG00000128394","APOBEC3F","grey",-0.183300658094015,0,-0.176436466235733,0.166231498011238,0.215851678184465,0.426237277102487,0,-0.305532411116187,0,0.228627092123458,-0.125199813017387,0.353662417662068,0,0.0317171778533183,0.300023343359613
"ENSG00000128408","ENSG00000128408","RIBC2","yellow",-0.0904873734572176,-0.0558129972910049,-0.193345266705286,0,0,0.0410307394372942,0,-0.125228484915034,0,0.0772484366757285,0,0.104436137013006,0,0,0.183540588454196
"ENSG00000128422","ENSG00000128422","KRT17","grey",0,-0.335402574623481,0,-0.187113527083071,0.0313100358651487,0,-0.197240514127102,0,0.0599164367481075,0,0.131796552076766,0,0,0,0
"ENSG00000128463","ENSG00000128463","EMC4","grey",0.710995559721212,-0.31381589593599,0,-0.431235514845993,0,-0.190553922801777,-0.306898445061254,0.378258080281451,0.12037936588652,-0.302339280838571,0.473599163839636,-0.449662034666533,0,0,-0.509094784785012
"ENSG00000128482","ENSG00000128482","RNF112","grey",0.264604758334239,-0.116138337397329,0,-0.0998482057061564,0,-0.47571620763754,0,0.135411813437275,0.131002576135929,-0.400332439604842,0.128110163020158,-0.447369756313973,0,-0.385309284401869,-0.240719260631958
"ENSG00000128487","ENSG00000128487","SPECC1","turquoise",0,0,0,-0.0642443433637236,0,0,0,0,0,0,0,0,0,0.452547479993322,0
"ENSG00000128510","ENSG00000128510","CPA4","grey",0,-0.243660062333499,-0.0853650409394142,-0.0573557085039623,0.0233570549456515,0,-0.175674227751968,0,0,0,0.0430879648808275,0,0,0,0
"ENSG00000128512","ENSG00000128512","DOCK4","grey",0,0.0359775926314631,0.00827202752352899,0,-0.0353171684667981,0,0,0,0,0,0,0,0,0,-0.0178009865145987
"ENSG00000128513","ENSG00000128513","POT1","brown",0,0.316760591405664,0.499516990017055,0,-0.377475077449492,0,0,0.227496416244577,-0.343532499433709,0,0,0,-0.0286608333357346,0,0
"ENSG00000128524","ENSG00000128524","ATP6V1F","grey",0.440989006584239,-0.546883206403676,0,-0.478019686671794,0,0,-0.377590237099872,0.0135852788877085,0.251870466602632,-0.174243088395513,0.517478412260237,-0.148743765969404,-7.06460981773072e-05,-0.0682473645934002,-0.0778467841325902
"ENSG00000128534","ENSG00000128534","LSM8","blue",-0.0797701175165914,0.417016672741333,0.397957710220078,0.232659901223688,-0.26657471652104,0,0.0123724931669282,0,-0.312126965522948,0,-0.245886853668758,0,0,0,0
"ENSG00000128536","ENSG00000128536","CDHR3","grey",0,0,0,0.0075296014099,0,-0.0477623911982746,0,0,0,0,0,0,0,-0.199088183150098,0
"ENSG00000128564","ENSG00000128564","VGF","grey",0.419139118560512,-0.725669996684659,-0.023639960601036,-0.641851952890221,0.00911705149157203,-0.0514599490393237,-0.534969871188457,0,0.442477142851232,-0.106380170367236,0.656155383700303,-0.210587616697407,-0.0812301767212012,0,-0.0258691589759103
"ENSG00000128567","ENSG00000128567","PODXL","salmon",-0.420826599645375,0.0312502165159246,-0.107458843589777,0.125905257893481,0,0.372555984996402,0,-0.306172393983018,-0.126871782603313,0.498822399398875,-0.0039064205349591,0.583497961496088,0,0.0930845628503302,0.252116876723924
"ENSG00000128573","ENSG00000128573","FOXP2","grey",0.270764238602204,-0.268306182176262,0.0320246563892765,-0.530352469891311,-0.163911939485326,-0.167475120370666,-0.431043871127846,0.314596012402767,0.111720339687938,-0.317625522352465,0.555512942004888,-0.286262268585367,-0.101931901428508,-0.173121440802371,-0.148299018387589
"ENSG00000128585","ENSG00000128585","MKLN1","purple",-0.413216425231078,0.327505902042065,0,0.457426941559741,0,0.318773686360436,0.0799415383841004,-0.273822323375397,-0.384817182835708,0.644303485649757,-0.38866245281034,0.516676341427725,0,0.301066309464371,0.208382496955659
"ENSG00000128590","ENSG00000128590","DNAJB9","grey",0.373921679520167,-0.0615196920571388,0.112593729729002,-0.219676975185331,-0.0120239756388329,0,-0.47556498872354,0.337761692149563,0,0,0.354999943916016,0,-0.339479963422763,0,-0.22641307639321
"ENSG00000128591","ENSG00000128591","FLNC","turquoise",-0.171888943931178,0.0576303535110619,0,0.189373211755194,0,0.148428030010338,0.080515674098223,-0.174025935220801,-0.0552002927604155,0.165849838901382,-0.306787503403848,0.178418448767207,0,0.48921741113042,0.101548707094079
"ENSG00000128594","ENSG00000128594","LRRC4","grey",0.527068241955871,-0.250292244534006,0,-0.448876079145729,0,-0.253900504965521,-0.285281365727931,0.209010255122159,0.149697259999868,-0.229330711023918,0.490957227429566,-0.379005343388928,-0.0589639844350682,0,-0.465768794144939
"ENSG00000128595","ENSG00000128595","CALU","grey",-0.0243265601197115,0,0,0,0,0.285559608316483,0,0,-0.0195230258924967,0.283711741415074,0,0.25094390705107,-0.137950746342463,0.201342070267229,0
"ENSG00000128596","ENSG00000128596","CCDC136","grey",0.402674837675031,0,0.0359854773506545,-0.0393581292284788,-0.0773007705852253,-0.534385758715707,0,0.393564608529615,0.141365041566907,-0.617498436606742,0.0446415715371877,-0.585279162355318,0,-0.481821334803096,-0.201085113721524
"ENSG00000128602","ENSG00000128602","SMO","cyan",-0.594196333490533,0.493804558060871,-0.00171309296127124,0.7735946680849,0,0.164585257830673,0.513452924575288,-0.330109550000603,-0.218376501588712,0.310194832647918,-0.741371250758693,0.366330132982762,0.115638826852066,0,0.321424288969658
"ENSG00000128604","ENSG00000128604","IRF5","greenyellow",-0.379664526725473,0,-0.122202125323049,0.123265053406332,0.0485735094075157,0.643310151627298,0,-0.318048357923962,-0.177898288601448,0.389124531683972,-0.116489285293075,0.463291584700413,0,0.101848540908513,0.293684675168183
"ENSG00000128606","ENSG00000128606","LRRC17","grey",0,-0.00965599025731215,0,-0.101333452752156,0,-0.101828614325755,0,0.0640052404767526,0.0517746993341219,-0.26900853415177,0.0927720816217837,-0.186946642886971,0.00691981215251894,-0.278918707778584,-0.0634986331763092
"ENSG00000128607","ENSG00000128607","KLHDC10","midnightblue",0.352519254456105,0,0.434975168932175,0,-0.424248673412099,-0.284084234528612,-0.0210962061262842,0.549570633746491,0,-0.241068329032756,0.0575265009829719,-0.390642912073778,-0.0206479533759496,-0.186340822294086,-0.527849182446151
"ENSG00000128609","ENSG00000128609","NDUFA5","grey",0.718741840955853,-0.383282629686864,0,-0.580467961375743,0,-0.21277704499507,-0.529561311513585,0.483938237477374,0.215035945209818,-0.239765611564425,0.69398434262316,-0.429627317301568,-0.142627535676566,-0.0609506579601866,-0.466300651237968
"ENSG00000128626","ENSG00000128626","MRPS12","pink",0.308213202044912,-0.566944212625869,-0.260849952000358,-0.32363208973324,0.403356719006032,0,-0.160717224498046,0.0141228375577192,0.518062188582874,-0.151728820835698,0.356136812852085,-0.0495852167681693,0.000906331063026455,-0.0856764939550198,0
